SEMESTER,UT DAY,UT START TIME,UT END TIME,MJD START TIME,MJD END TIME,PROGRAM,OBSERVER
2011B,11-28,06:00:00.000,09:59:00.000,55893.25,55893.415972222225,060,Gulbis
2011B,11-28,09:59:00.000,16:00:00.000,55893.415972222225,55893.666666666664,999,Engineering
2011B,11-28,10:20:00.000,16:00:00.000,55893.430555555555,55893.666666666664,087,Howell
2011B,11-29,04:00:00.000,09:59:00.000,55894.166666666664,55894.415972222225,077,Cushing
2011B,11-29,09:59:00.000,16:00:00.000,55894.415972222225,55894.666666666664,999,Engineering
2011B,11-30,04:00:00.000,16:00:00.000,55895.166666666664,55895.666666666664,024,DeMeo
2011B,12-01,04:00:00.000,16:00:00.000,55896.166666666664,55896.666666666664,999,Engineering
2011B,12-02,04:00:00.000,15:40:00.000,55897.166666666664,55897.65277777778,049,Luhman
2011B,12-03,04:00:00.000,15:40:00.000,55898.166666666664,55898.65277777778,049,Luhman
2011B,12-03,15:40:00.000,16:00:00.000,55898.65277777778,55898.666666666664,092,Schaller
2011B,12-04,04:00:00.000,15:40:00.000,55899.166666666664,55899.65277777778,049,Luhman
2011B,12-04,15:40:00.000,16:00:00.000,55899.65277777778,55899.666666666664,092,Schaller
2011B,12-05,04:00:00.000,15:40:00.000,55900.166666666664,55900.65277777778,087,Howell
2011B,12-05,15:40:00.000,16:00:00.000,55900.65277777778,55900.666666666664,092,Schaller
2011B,12-06,04:00:00.000,15:40:00.000,55901.166666666664,55901.65277777778,071,Cruz
2011B,12-06,15:40:00.000,16:00:00.000,55901.65277777778,55901.666666666664,092,Schaller
2011B,12-07,04:00:00.000,15:40:00.000,55902.166666666664,55902.65277777778,071,Cruz
2011B,12-07,15:40:00.000,16:00:00.000,55902.65277777778,55902.666666666664,092,Schaller
2011B,12-08,04:00:00.000,15:40:00.000,55903.166666666664,55903.65277777778,099,Im
2011B,12-08,15:40:00.000,16:00:00.000,55903.65277777778,55903.666666666664,092,Schaller
2011B,12-09,04:00:00.000,15:40:00.000,55904.166666666664,55904.65277777778,099,Im
2011B,12-09,15:40:00.000,16:00:00.000,55904.65277777778,55904.666666666664,092,Schaller
2011B,12-10,04:00:00.000,09:59:00.000,55905.166666666664,55905.415972222225,033,Reddy
2011B,12-10,09:59:00.000,15:40:00.000,55905.415972222225,55905.65277777778,058,Emery
2011B,12-10,15:40:00.000,16:00:00.000,55905.65277777778,55905.666666666664,092,Schaller
2011B,12-11,04:00:00.000,15:40:00.000,55906.166666666664,55906.65277777778,087,Howell
2011B,12-11,15:40:00.000,16:00:00.000,55906.65277777778,55906.666666666664,092,Schaller
2011B,12-12,04:00:00.000,08:00:00.000,55907.166666666664,55907.333333333336,058,Emery
2011B,12-12,08:00:00.000,08:20:00.000,55907.333333333336,55907.34722222222,028,Orton
2011B,12-12,08:20:00.000,10:30:00.000,55907.34722222222,55907.4375,058,Emery
2011B,12-12,15:40:00.000,16:00:00.000,55907.65277777778,55907.666666666664,092,Schaller
2011B,12-13,04:00:00.000,10:30:00.000,55908.166666666664,55908.4375,072,Espaillat
2011B,12-13,10:30:00.000,11:00:00.000,55908.4375,55908.458333333336,009,Hillenbrand
2011B,12-13,11:00:00.000,16:00:00.000,55908.458333333336,55908.666666666664,058,Emery
2011B,12-14,04:00:00.000,10:30:00.000,55909.166666666664,55909.4375,072,Espaillat
2011B,12-14,10:30:00.000,11:00:00.000,55909.4375,55909.458333333336,009,Hillenbrand
2011B,12-14,11:00:00.000,16:00:00.000,55909.458333333336,55909.666666666664,105,Khayat
2011B,12-15,04:00:00.000,10:30:00.000,55910.166666666664,55910.4375,072,Espaillat
2011B,12-15,10:30:00.000,11:00:00.000,55910.4375,55910.458333333336,009,Hillenbrand
2011B,12-15,11:00:00.000,16:00:00.000,55910.458333333336,55910.666666666664,105,Khayat
2011B,12-16,04:00:00.000,10:30:00.000,55911.166666666664,55911.4375,072,Espaillat
2011B,12-16,10:30:00.000,11:00:00.000,55911.4375,55911.458333333336,009,Hillenbrand
2011B,12-16,11:00:00.000,16:00:00.000,55911.458333333336,55911.666666666664,105,Khayat
2011B,12-17,04:00:00.000,09:59:00.000,55912.166666666664,55912.415972222225,068,Bender
2011B,12-17,09:59:00.000,11:00:00.000,55912.415972222225,55912.458333333336,009,Hillenbrand
2011B,12-17,10:30:00.000,11:00:00.000,55912.4375,55912.458333333336,009,Hillenbrand
2011B,12-17,11:00:00.000,16:00:00.000,55912.458333333336,55912.666666666664,105,Khayat
2011B,12-18,04:00:00.000,09:59:00.000,55913.166666666664,55913.415972222225,068,Bender
2011B,12-18,09:59:00.000,13:00:00.000,55913.415972222225,55913.541666666664,009,Hillenbrand
2011B,12-18,11:00:00.000,13:00:00.000,55913.458333333336,55913.541666666664,007,Stencel
2011B,12-18,13:00:00.000,16:00:00.000,55913.541666666664,55913.666666666664,999,Engineering
2011B,12-19,04:00:00.000,09:59:00.000,55914.166666666664,55914.415972222225,999,Engineering
2011B,12-19,09:59:00.000,11:00:00.000,55914.415972222225,55914.458333333336,009,Hillenbrand
2011B,12-19,13:00:00.000,16:00:00.000,55914.541666666664,55914.666666666664,999,Engineering
2011B,12-20,04:00:00.000,09:59:00.000,55915.166666666664,55915.415972222225,999,Engineering
2011B,12-20,09:59:00.000,11:00:00.000,55915.415972222225,55915.458333333336,009,Hillenbrand
2011B,12-20,11:00:00.000,16:00:00.000,55915.458333333336,55915.666666666664,105,Khayat
2011B,12-21,04:00:00.000,16:00:00.000,55916.166666666664,55916.666666666664,999,Engineering
2011B,12-21,11:00:00.000,16:00:00.000,55916.458333333336,55916.666666666664,105,Khayat
2011B,12-22,04:00:00.000,06:30:00.000,55917.166666666664,55917.270833333336,076,Covey
2011B,12-22,06:30:00.000,12:30:00.000,55917.270833333336,55917.520833333336,062,Zhao
2011B,12-23,04:00:00.000,09:00:00.000,55918.166666666664,55918.375,005,Sitko
2011B,12-23,09:00:00.000,12:00:00.000,55918.375,55918.5,087,Howell
2011B,12-23,12:30:00.000,15:40:00.000,55918.520833333336,55918.65277777778,076,Covey
2011B,12-23,15:40:00.000,16:00:00.000,55918.65277777778,55918.666666666664,092,Schaller
2011B,12-24,12:00:00.000,16:00:00.000,55919.5,55919.666666666664,999,Engineering
2011B,12-26,04:00:00.000,06:30:00.000,55921.166666666664,55921.270833333336,046,Tokunaga
2011B,12-26,06:30:00.000,14:00:00.000,55921.270833333336,55921.583333333336,053,Teske
2011B,12-27,04:00:00.000,13:00:00.000,55922.166666666664,55922.541666666664,058,Emery
2011B,12-27,14:00:00.000,16:00:00.000,55922.583333333336,55922.666666666664,046,Tokunaga
2011B,12-28,04:00:00.000,07:30:00.000,55923.166666666664,55923.3125,005,Sitko
2011B,12-28,07:30:00.000,13:30:00.000,55923.3125,55923.5625,062,Zhao
2011B,12-28,13:00:00.000,15:40:00.000,55923.541666666664,55923.65277777778,046,Tokunaga
2011B,12-28,15:40:00.000,16:00:00.000,55923.65277777778,55923.666666666664,092,Schaller
2011B,12-29,04:00:00.000,15:40:00.000,55924.166666666664,55924.65277777778,046,Tokunaga
2011B,12-29,13:30:00.000,16:00:00.000,55924.5625,55924.666666666664,046,Tokunaga
2011B,12-30,04:00:00.000,08:00:00.000,55925.166666666664,55925.333333333336,107,Metchev
2011B,12-30,08:00:00.000,08:30:00.000,55925.333333333336,55925.354166666664,028,Orton
2011B,12-30,08:30:00.000,16:00:00.000,55925.354166666664,55925.666666666664,107,Metchev
2011B,12-30,15:40:00.000,16:00:00.000,55925.65277777778,55925.666666666664,092,Schaller
2011B,01-01,04:00:00.000,09:30:00.000,55927.166666666664,55927.395833333336,091,Mann
2011B,01-01,09:30:00.000,11:30:00.000,55927.395833333336,55927.479166666664,005,Sitko
2011B,01-02,04:00:00.000,11:30:00.000,55928.166666666664,55928.479166666664,999,Engineering
2011B,01-02,11:30:00.000,16:00:00.000,55928.479166666664,55928.666666666664,060,Gulbis
2011B,01-03,04:00:00.000,08:00:00.000,55929.166666666664,55929.333333333336,087,Howell
2011B,01-03,08:00:00.000,14:00:00.000,55929.333333333336,55929.583333333336,062,Zhao
2011B,01-03,11:30:00.000,16:00:00.000,55929.479166666664,55929.666666666664,105,Khayat
2011B,01-04,04:00:00.000,11:30:00.000,55930.166666666664,55930.479166666664,999,Engineering
2011B,01-04,14:00:00.000,16:00:00.000,55930.583333333336,55930.666666666664,999,Engineering
2011B,01-05,04:00:00.000,11:30:00.000,55931.166666666664,55931.479166666664,999,Engineering
2011B,01-05,11:30:00.000,16:00:00.000,55931.479166666664,55931.666666666664,105,Khayat
2011B,01-06,05:00:00.000,17:00:00.000,55932.208333333336,55932.708333333336,997,Greathouse
2011B,01-06,11:30:00.000,16:00:00.000,55932.479166666664,55932.666666666664,105,Khayat
2011B,01-07,05:00:00.000,17:00:00.000,55933.208333333336,55933.708333333336,997,Greathouse
2011B,01-08,05:00:00.000,17:00:00.000,55934.208333333336,55934.708333333336,055,Roe
2011B,01-09,02:00:00.000,05:00:00.000,55935.083333333336,55935.208333333336,023,Encrenaz
2011B,01-09,05:00:00.000,17:00:00.000,55935.208333333336,55935.708333333336,055,Roe
2011B,01-10,02:00:00.000,05:00:00.000,55936.083333333336,55936.208333333336,023,Encrenaz
2011B,01-10,05:00:00.000,11:00:00.000,55936.208333333336,55936.458333333336,055,Roe
2011B,01-11,02:00:00.000,05:00:00.000,55937.083333333336,55937.208333333336,023,Encrenaz
2011B,01-11,05:00:00.000,17:00:00.000,55937.208333333336,55937.708333333336,066,Tsang
2011B,01-11,11:00:00.000,17:00:00.000,55937.458333333336,55937.708333333336,066,Tsang
2011B,01-12,02:00:00.000,05:00:00.000,55938.083333333336,55938.208333333336,023,Encrenaz
2011B,01-12,05:00:00.000,17:00:00.000,55938.208333333336,55938.708333333336,017,Fletcher
2011B,01-13,04:00:00.000,06:30:00.000,55939.166666666664,55939.270833333336,005,Sitko
2011B,01-13,06:00:00.000,13:30:00.000,55939.25,55939.5625,053,Teske
2011B,01-14,04:00:00.000,11:00:00.000,55940.166666666664,55940.458333333336,017,Fletcher
2011B,01-14,13:30:00.000,18:00:00.000,55940.5625,55940.75,001,Kransnopolsky
2011B,01-15,09:59:00.000,15:40:00.000,55941.415972222225,55941.65277777778,072,Espaillat
2011B,01-15,11:00:00.000,17:00:00.000,55941.458333333336,55941.708333333336,088,Trafton
2011B,01-18,09:59:00.000,15:40:00.000,55944.415972222225,55944.65277777778,113,Liu
2011B,01-18,15:40:00.000,16:00:00.000,55944.65277777778,55944.666666666664,092,Schaller
2011B,01-19,04:00:00.000,07:00:00.000,55945.166666666664,55945.291666666664,113,Liu
2011B,01-19,07:00:00.000,14:00:00.000,55945.291666666664,55945.583333333336,053,Teske
2011B,01-19,15:40:00.000,16:00:00.000,55945.65277777778,55945.666666666664,092,Schaller
2011B,01-20,04:00:00.000,09:59:00.000,55946.166666666664,55946.415972222225,045,Vernazza
2011B,01-20,09:59:00.000,16:00:00.000,55946.415972222225,55946.666666666664,001,Krasnopolsky
2011B,01-20,14:00:00.000,16:00:00.000,55946.583333333336,55946.666666666664,113,Liu
2011B,01-21,04:00:00.000,09:59:00.000,55947.166666666664,55947.415972222225,113,Liu
2011B,01-21,09:59:00.000,16:00:00.000,55947.415972222225,55947.666666666664,001,Krasnopolsky
2011B,01-22,04:00:00.000,09:59:00.000,55948.166666666664,55948.415972222225,064,Polishook
2011B,01-22,09:59:00.000,15:40:00.000,55948.415972222225,55948.65277777778,024,DeMeo
2011B,01-23,04:00:00.000,15:40:00.000,55949.166666666664,55949.65277777778,045,Vernazza
2011B,01-23,15:40:00.000,16:00:00.000,55949.65277777778,55949.666666666664,092,Schaller
2011B,01-24,04:00:00.000,14:00:00.000,55950.166666666664,55950.583333333336,999,Engineering
2011B,01-24,15:40:00.000,16:00:00.000,55950.65277777778,55950.666666666664,092,Schaller
2011B,01-25,04:00:00.000,06:30:00.000,55951.166666666664,55951.270833333336,999,Engineering
2011B,01-25,06:30:00.000,14:00:00.000,55951.270833333336,55951.583333333336,053,Teske
2011B,01-25,14:00:00.000,20:30:00.000,55951.583333333336,55951.854166666664,085,McKay
2011B,01-26,04:00:00.000,08:30:00.000,55952.166666666664,55952.354166666664,027,Orton
2011B,01-26,08:30:00.000,15:40:00.000,55952.354166666664,55952.65277777778,058,Emery
2011B,01-26,14:00:00.000,20:30:00.000,55952.583333333336,55952.854166666664,085,McKay
2011B,01-27,04:00:00.000,08:30:00.000,55953.166666666664,55953.354166666664,027,Orton
2011B,01-27,08:30:00.000,15:40:00.000,55953.354166666664,55953.65277777778,058,Emery
2011B,01-27,15:40:00.000,16:00:00.000,55953.65277777778,55953.666666666664,092,Schaller
2011B,01-28,04:00:00.000,08:30:00.000,55954.166666666664,55954.354166666664,027,Orton
2011B,01-28,08:30:00.000,15:40:00.000,55954.354166666664,55954.65277777778,056,Allen
2011B,01-28,15:40:00.000,16:00:00.000,55954.65277777778,55954.666666666664,092,Schaller
2011B,01-29,04:00:00.000,09:59:00.000,55955.166666666664,55955.415972222225,034,Rivkin
2011B,01-29,09:59:00.000,13:30:00.000,55955.415972222225,55955.5625,101,Volquardsen
2011B,01-29,15:40:00.000,16:00:00.000,55955.65277777778,55955.666666666664,092,Schaller
2011B,01-30,04:00:00.000,13:30:00.000,55956.166666666664,55956.5625,077,Cushing
2011B,01-30,13:30:00.000,16:00:00.000,55956.5625,55956.666666666664,030,Orton
2011B,01-31,04:00:00.000,16:00:00.000,55957.166666666664,55957.666666666664,999,Engineering
2011B,01-31,13:30:00.000,16:00:00.000,55957.5625,55957.666666666664,030,Orton
2012A,02-01,04:00:00.000,15:20:00.000,55958.166666666664,55958.63888888889,001,Moskovitz
2012A,02-02,04:00:00.000,09:59:00.000,55959.166666666664,55959.415972222225,057,Bender
2012A,02-02,15:20:00.000,16:00:00.000,55959.63888888889,55959.666666666664,059,Schaller
2012A,02-03,04:00:00.000,09:59:00.000,55960.166666666664,55960.415972222225,057,Bender
2012A,02-03,10:00:00.000,15:40:00.000,55960.416666666664,55960.65277777778,044,Lisse
2012A,02-03,15:40:00.000,16:00:00.000,55960.65277777778,55960.666666666664,059,Schaller
2012A,02-04,04:00:00.000,09:59:00.000,55961.166666666664,55961.415972222225,097,Gagne
2012A,02-04,10:00:00.000,15:40:00.000,55961.416666666664,55961.65277777778,044,Lisse
2012A,02-04,15:40:00.000,16:00:00.000,55961.65277777778,55961.666666666664,059,Schaller
2012A,02-05,04:00:00.000,16:00:00.000,55962.166666666664,55962.666666666664,032,Crossfield
2012A,02-05,10:00:00.000,12:00:00.000,55962.416666666664,55962.5,035,Woodward
2012A,02-05,12:00:00.000,15:40:00.000,55962.5,55962.65277777778,070,Wolters
2012A,02-05,15:40:00.000,16:00:00.000,55962.65277777778,55962.666666666664,059,Schaller
2012A,02-06,04:00:00.000,09:59:00.000,55963.166666666664,55963.415972222225,104,Crockett
2012A,02-07,04:00:00.000,09:59:00.000,55964.166666666664,55964.415972222225,104,Crockett
2012A,02-07,10:00:00.000,15:40:00.000,55964.416666666664,55964.65277777778,040,Im
2012A,02-07,15:40:00.000,16:00:00.000,55964.65277777778,55964.666666666664,059,Schaller
2012A,02-08,04:00:00.000,09:59:00.000,55965.166666666664,55965.415972222225,104,Crockett
2012A,02-08,10:00:00.000,15:40:00.000,55965.416666666664,55965.65277777778,040,Im
2012A,02-08,15:40:00.000,16:00:00.000,55965.65277777778,55965.666666666664,059,Schaller
2012A,02-09,04:00:00.000,09:59:00.000,55966.166666666664,55966.415972222225,104,Crockett
2012A,02-09,10:00:00.000,15:40:00.000,55966.416666666664,55966.65277777778,040,Im
2012A,02-09,15:40:00.000,16:00:00.000,55966.65277777778,55966.666666666664,059,Schaller
2012A,02-10,04:00:00.000,09:59:00.000,55967.166666666664,55967.415972222225,104,Crockett
2012A,02-10,10:00:00.000,15:40:00.000,55967.416666666664,55967.65277777778,040,Im
2012A,02-10,15:40:00.000,16:00:00.000,55967.65277777778,55967.666666666664,059,Schaller
2012A,02-11,04:00:00.000,09:59:00.000,55968.166666666664,55968.415972222225,104,Crockett
2012A,02-11,10:00:00.000,15:40:00.000,55968.416666666664,55968.65277777778,029,Howell
2012A,02-11,15:40:00.000,16:00:00.000,55968.65277777778,55968.666666666664,059,Schaller
2012A,02-12,04:00:00.000,09:59:00.000,55969.166666666664,55969.415972222225,104,Crockett
2012A,02-12,10:00:00.000,15:40:00.000,55969.416666666664,55969.65277777778,080,Cushing
2012A,02-12,15:40:00.000,16:00:00.000,55969.65277777778,55969.666666666664,059,Schaller
2012A,02-13,04:00:00.000,08:00:00.000,55970.166666666664,55970.333333333336,069,Mann
2012A,02-13,08:00:00.000,15:40:00.000,55970.333333333336,55970.65277777778,093,Newton
2012A,02-13,10:00:00.000,15:40:00.000,55970.416666666664,55970.65277777778,080,Cushing
2012A,02-13,15:40:00.000,16:00:00.000,55970.65277777778,55970.666666666664,059,Schaller
2012A,02-14,04:00:00.000,08:00:00.000,55971.166666666664,55971.333333333336,069,Mann
2012A,02-14,08:00:00.000,15:40:00.000,55971.333333333336,55971.65277777778,093,Newton
2012A,02-14,15:40:00.000,16:00:00.000,55971.65277777778,55971.666666666664,059,Schaller
2012A,02-15,04:00:00.000,09:00:00.000,55972.166666666664,55972.375,092,Gizis
2012A,02-15,09:00:00.000,15:40:00.000,55972.375,55972.65277777778,093,Newton
2012A,02-15,15:40:00.000,16:00:00.000,55972.65277777778,55972.666666666664,059,Schaller
2012A,02-16,04:00:00.000,13:00:00.000,55973.166666666664,55973.541666666664,061,Emery
2012A,02-16,15:40:00.000,16:00:00.000,55973.65277777778,55973.666666666664,059,Schaller
2012A,02-17,04:00:00.000,09:59:00.000,55974.166666666664,55974.415972222225,096,Hilton
2012A,02-17,13:00:00.000,16:00:00.000,55974.541666666664,55974.666666666664,063,Takir
2012A,02-18,04:00:00.000,13:00:00.000,55975.166666666664,55975.541666666664,061,Emery
2012A,02-18,10:00:00.000,15:40:00.000,55975.416666666664,55975.65277777778,029,Howell
2012A,02-18,15:40:00.000,16:00:00.000,55975.65277777778,55975.666666666664,059,Schaller
2012A,02-19,04:00:00.000,09:59:00.000,55976.166666666664,55976.415972222225,101,Sargent
2012A,02-19,13:00:00.000,16:00:00.000,55976.541666666664,55976.666666666664,096,Hilton
2012A,02-20,04:00:00.000,11:45:00.000,55977.166666666664,55977.489583333336,058,Zhao
2012A,02-20,10:00:00.000,16:00:00.000,55977.416666666664,55977.666666666664,024,Stallard
2012A,02-21,04:00:00.000,09:59:00.000,55978.166666666664,55978.415972222225,101,Sargent
2012A,02-21,11:45:00.000,15:40:00.000,55978.489583333336,55978.65277777778,029,Howell
2012A,02-21,15:40:00.000,16:00:00.000,55978.65277777778,55978.666666666664,059,Schaller
2012A,02-22,04:00:00.000,06:00:00.000,55979.166666666664,55979.25,100,Fischer
2012A,02-22,06:00:00.000,12:00:00.000,55979.25,55979.5,063,Takir
2012A,02-22,10:00:00.000,16:00:00.000,55979.416666666664,55979.666666666664,024,Stallard
2012A,02-23,04:00:00.000,14:00:00.000,55980.166666666664,55980.583333333336,093,Newton
2012A,02-23,12:00:00.000,16:00:00.000,55980.5,55980.666666666664,026,Vervack
2012A,02-24,04:00:00.000,16:00:00.000,55981.166666666664,55981.666666666664,032,Crossfield
2012A,02-24,14:00:00.000,16:00:00.000,55981.583333333336,55981.666666666664,004,Sitko
2012A,02-25,04:00:00.000,08:00:00.000,55982.166666666664,55982.333333333336,002,Sitko
2012A,02-25,08:00:00.000,12:00:00.000,55982.333333333336,55982.5,096,Hilton
2012A,02-26,04:00:00.000,09:30:00.000,55983.166666666664,55983.395833333336,093,Newton
2012A,02-26,09:30:00.000,16:00:00.000,55983.395833333336,55983.666666666664,023,McKay
2012A,02-26,12:00:00.000,16:00:00.000,55983.5,55983.666666666664,026,Vervack
2012A,02-27,04:00:00.000,09:30:00.000,55984.166666666664,55984.395833333336,093,Newton
2012A,02-27,09:30:00.000,16:00:00.000,55984.395833333336,55984.666666666664,023,McKay
2012A,02-28,04:00:00.000,09:59:00.000,55985.166666666664,55985.415972222225,084,Bus
2012A,02-28,23:00:00.000,04:00:00.000,55985.958333333336,55985.166666666664,008,Orton
2012A,02-29,04:00:00.000,09:59:00.000,55986.166666666664,55986.415972222225,084,Bus
2012A,02-29,10:00:00.000,16:00:00.000,55986.416666666664,55986.666666666664,014,Kelley
2012A,02-29,23:00:00.000,04:00:00.000,55986.958333333336,55986.166666666664,008,Orton
2012A,03-01,04:00:00.000,06:00:00.000,55987.166666666664,55987.25,100,Fischer
2012A,03-01,06:00:00.000,08:00:00.000,55987.25,55987.333333333336,999,Engineering
2012A,03-01,08:00:00.000,14:00:00.000,55987.333333333336,55987.583333333336,083,Koss
2012A,03-01,10:00:00.000,16:00:00.000,55987.416666666664,55987.666666666664,014,Kelley
2012A,03-02,04:00:00.000,14:00:00.000,55988.166666666664,55988.583333333336,086,Burgasser
2012A,03-02,14:00:00.000,16:00:00.000,55988.583333333336,55988.666666666664,004,Sitko
2012A,03-03,04:00:00.000,15:40:00.000,55989.166666666664,55989.65277777778,006,DeMeo
